stock_code,description,units_sold,revenue,orders,order_penetration
85130B,BEADED CRYSTAL HEART GREEN LARGE,816.0,707.6999999999999,50,0.0026980358299158215
22309,TEA COSY RED  STRIPE,292.0,706.83,64,0.003453485862292251
84006,MAGIC TREE -PAPER FLOWERS,831.0,706.3499999999999,77,0.004154975178070365
22254,FELT TOADSTOOL LARGE,594.0,706.02,41,0.0022123893805309734
21905,MORE BUTTER METAL SIGN ,684.0,705.3100000000001,110,0.005935678825814807
23123,COCKTAIL SWORDS 50 PIECES,899.0,705.25,68,0.003669328728685517
22316,200 BENDY SKULL STRAWS,637.0,705.05,41,0.0022123893805309734
21090,SET/6 COLLAGE PAPER PLATES,1664.0,704.2600000000002,116,0.006259443125404706
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1088.0,704.0200000000001,98,0.0052881502266350095
22099,CARAVAN SQUARE TISSUE BOX,1399.0,703.5699999999997,122,0.0065832074249946035
23564,EGG CUP MILKMAID INGRID,587.0,703.51,42,0.0022663500971292897
85116,BLACK CANDELABRA T-LIGHT HOLDER,694.0,702.8000000000002,37,0.0019965465141377078
85212,MINI PAINTED GARDEN DECORATION ,2427.0,702.4699999999998,70,0.00377725016188215
22025,RING OF ROSES BIRTHDAY CARD,1764.0,701.9999999999998,87,0.004694582344053529
10002,INFLATABLE POLITICAL GLOBE ,823.0,699.5500000000002,49,0.0026440751133175048
21636,MADRAS NOTEBOOK MEDIUM,911.0,699.45,71,0.003831210878480466
20966,SANDWICH BATH SPONGE,589.0,698.25,41,0.0022123893805309734
79164,BLACK WINE GLASS,1666.0,697.6200000000001,19,0.001025253615368012
21824,PAINTED METAL STAR WITH HOLLY BELLS,1449.0,697.6100000000002,73,0.003939132311677099
15034,PAPER POCKET TRAVELING FAN ,6419.0,697.0600000000004,91,0.004910425210446795
21162,TOXIC AREA  DOOR HANGER ,1413.0,695.2299999999999,137,0.00739261817396935
23187,FRENCH STYLE STORAGE JAR BONBONS,2338.0,695.0600000000002,74,0.0039930930282754155
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1153.0,694.29,15,0.0008094107489747464
21773,DECORATIVE ROSE BATHROOM BOTTLE,920.0,693.52,59,0.003183682279300669
21204,DAISIES  HONEYCOMB GARLAND ,419.0,691.3499999999999,51,0.002751996546514138
23183,MOTHER'S KITCHEN SPOON REST ,178.0,690.71,58,0.003129721562702353
23222,CHRISTMAS TREE HANGING GOLD,776.0,690.6399999999999,64,0.003453485862292251
21530,DAIRY MAID TOASTRACK,756.0,690.1200000000001,83,0.004478739477660264
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1654.0,689.9999999999998,137,0.00739261817396935
85185B,PINK HORSE SOCK PUPPET,240.0,688.8000000000001,45,0.002428232246924239
21823,PAINTED METAL HEART WITH HOLLY BELL,1195.0,687.59,69,0.0037232894452838335
20733,GOLD MINI TAPE MEASURE ,916.0,687.2,46,0.0024821929635225554
22097,SWALLOW SQUARE TISSUE BOX,1577.0,685.5499999999995,132,0.007122814590977768
21158,MOODY GIRL DOOR HANGER ,1422.0,684.9599999999998,146,0.007878264623354198
84660B,BLACK STITCHED WALL CLOCK,695.0,684.6500000000001,29,0.0015648607813511764
23114,VINTAGE LEAF CHOPPING BOARD  ,144.0,684.0000000000002,41,0.0022123893805309734
23115,RED APPLES CHOPPING BOARD   ,144.0,683.9999999999998,38,0.002050507230736024
21680,WOODLAND  STICKERS,804.0,683.3999999999999,53,0.0028599179797107704
85032A,ROMANTIC IMAGES GIFT WRAP SET,737.0,679.1500000000002,96,0.005180228793438377
84763,ZINC FINISH 15CM PLANTER POTS,573.0,679.01,49,0.0026440751133175048
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,243.0,678.2699999999999,37,0.0019965465141377078
22685,FRENCH BLUE METAL DOOR SIGN 0,543.0,678.15,70,0.00377725016188215
21708,FOLDING UMBRELLA CREAM POLKADOT,138.0,677.5,32,0.0017267429311461256
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,260.0,677.04,71,0.003831210878480466
22586,FELTCRAFT HAIRBAND PINK AND BLUE,796.0,676.5999999999997,117,0.0063134038420030215
47593B,SCOTTIE DOGS BABY BIB,1663.0,676.3899999999998,94,0.005072307360241744
20748,KENSINGTON COFFEE SET,53.0,675.75,30,0.0016188214979494927
21991,BOHEMIAN COLLAGE STATIONERY SET,471.0,675.53,102,0.005503993093028276
22341,LOVE GARLAND PAINTED ZINC ,405.0,672.6500000000001,41,0.0022123893805309734
21789,KIDS RAIN MAC PINK,796.0,672.5799999999999,67,0.0036153680120872005
85231B,CINAMMON SET OF 9 T-LIGHTS,798.0,672.06,108,0.005827757392618174
85049D,BRIGHT BLUES RIBBONS ,537.0,671.25,102,0.005503993093028276
23223,CHRISTMAS TREE HANGING SILVER ,745.0,670.1099999999997,67,0.0036153680120872005
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,491.0,669.91,51,0.002751996546514138
23025,DRAWER KNOB VINTAGE GLASS BALL,317.0,669.6100000000001,46,0.0024821929635225554
21209,MULTICOLOUR HONEYCOMB FAN,1142.0,669.1200000000001,57,0.003075760846104036
21880,RED RETROSPOT TAPE,1458.0,668.9400000000003,99,0.005342110943233326
35646,VINTAGE BEAD PINK EVENING BAG,513.0,668.88,44,0.0023742715303259228
22336,DOVE DECORATION PAINTED ZINC ,2281.0,667.71,49,0.0026440751133175048
84279B,CHERRY BLOSSOM DECORATIVE FLASK,179.0,666.9300000000001,57,0.003075760846104036
21866,UNION JACK FLAG LUGGAGE TAG,534.0,666.7099999999999,106,0.005719835959421541
23568,EGG CUP HENRIETTA HEN CREAM ,580.0,664.52,28,0.00151090006475286
22518,CHILDS GARDEN BRUSH BLUE,333.0,663.3000000000005,57,0.003075760846104036
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,254.0,662.0600000000002,10,0.0005396071659831643
23597,PAPER BUNTING PAISLEY PARK,246.0,661.7,28,0.00151090006475286
23547,WRAP FLOWER SHOP  ,1575.0,661.5,62,0.0033455644290956185
23140,TRIPLE WIRE HOOK IVORY HEART,160.0,658.54,35,0.001888625080941075
23042,PAPER LANTERN 7 POINT SNOW STAR,99.0,658.3500000000001,25,0.0013490179149579107
21804,WHITE CHRISTMAS GARLAND STARS TREES,178.0,656.7,40,0.002158428663932657
21066,VINTAGE RED MUG,687.0,656.37,41,0.0022123893805309734
85032B,BLOSSOM IMAGES GIFT WRAP SET,739.0,655.8000000000002,93,0.0050183466436434275
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1684.0,655.3399999999999,99,0.005342110943233326
21677,HEARTS  STICKERS,766.0,655.0,80,0.004316857327865314
22267,EASTER DECORATION EGG BUNNY ,828.0,654.7,75,0.004047053744873732
21351,CINAMMON & ORANGE WREATH,101.0,654.55,31,0.0016727822145478093
22451,SILK PURSE BABUSHKA RED,201.0,654.1500000000003,38,0.002050507230736024
21272,SALLE DE BAIN HOOK,498.0,653.8199999999999,60,0.0032376429958989855
23482,PEARLISED IVORY HEART LARGE ,415.0,651.1500000000001,36,0.0019425857975393912
22856,ASSORTED EASTER DECORATIONS  BELLS,564.0,650.28,22,0.0011871357651629614
21696,SMALL SILVER TRELLIS CANDLEPOT,220.0,649.0,29,0.0015648607813511764
22057,CERAMIC PLATE STRAWBERRY DESIGN,578.0,648.1800000000001,56,0.00302180012950572
20996,JAZZ HEARTS ADDRESS BOOK,3054.0,648.1199999999999,184,0.009928771854090222
21774,DECORATIVE CATS BATHROOM BOTTLE,835.0,647.03,52,0.002805957263112454
22217,T-LIGHT HOLDER HANGING LACE,764.0,646.26,64,0.003453485862292251
22276,WASH BAG VINTAGE ROSE PAISLEY,253.0,645.1500000000001,62,0.0033455644290956185
23408,PHOTO FRAME LINEN AND LACE SMALL,310.0,644.8000000000002,59,0.003183682279300669
23524,WALL ART HORSE & PONY ,209.0,644.6700000000001,34,0.0018346643643427584
23120,PACK OF 6 SMALL FRUIT STRAWS,1617.0,644.5799999999999,79,0.0042628966112669975
22251,BIRDHOUSE DECORATION MAGIC GARDEN,518.0,642.94,72,0.0038851715950787825
21398,RED POLKADOT COFFEE  MUG,1499.0,642.7500000000003,49,0.0026440751133175048
22281,EASTER TREE YELLOW BIRDS,108.0,642.5999999999997,43,0.0023203108137276065
22026,BANQUET BIRTHDAY  CARD  ,1560.0,642.24,100,0.005396071659831643
23325,RUSTIC STRAWBERRY JAM POT SMALL,408.0,642.0,27,0.0014569393481545436
85019B,BLOSSOM  IMAGES NOTEBOOK SET,498.0,640.5,25,0.0013490179149579107
84800L,LARGE WHITE/PINK ROSE ART FLOWER,360.0,639.3600000000001,22,0.0011871357651629614
22454,MEASURING TAPE BABUSHKA RED,228.0,639.0,37,0.0019965465141377078
22718,CARD CAT AND TREE ,1536.0,636.48,104,0.005611914526224908
23298,"BUNTING , SPOTTY ",146.0,634.7,7,0.000377725016188215
70007,HI TEC ALPINE HAND WARMER,728.0,632.76,53,0.0028599179797107704
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,221.0,632.75,38,0.002050507230736024
17021,NAMASTE SWAGAT INCENSE,2391.0,632.34,47,0.002536153680120872
35923,CANDY HEART HANGING DECORATION,1265.0,631.71,41,0.0022123893805309734
22101,MIRROR MOSAIC VOTIVE HOLDER,837.0,631.6200000000001,24,0.0012950571983595942
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,199.0,631.03,52,0.002805957263112454
72232,FENG SHUI PILLAR CANDLE,3317.0,630.2299999999999,65,0.003507446578890568
22535,MAGIC DRAWING SLATE BUNNIES ,1713.0,630.1800000000002,110,0.005935678825814807
21786,POLKADOT RAIN HAT ,1586.0,629.8900000000001,88,0.0047485430606518456
23551,PACK OF 12 PAISLEY PARK TISSUES ,1614.0,629.4600000000003,95,0.00512626807684006
23019,SMALL APOTHECARY MEASURING JAR ,81.0,629.0500000000001,28,0.00151090006475286
22814,CARD PARTY GAMES ,1569.0,628.7399999999999,95,0.00512626807684006
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,434.0,628.4700000000001,49,0.0026440751133175048
20704,MR ROBOT SOFT TOY,211.0,626.4499999999998,39,0.002104467947334341
22321,BIRD DECORATION RED RETROSPOT,736.0,625.5999999999999,57,0.003075760846104036
84665,SQUARE CHERRY BLOSSOM CABINET,105.0,624.7500000000001,17,0.0009173321821713792
85114B,IVORY ENCHANTED FOREST PLACEMAT,393.0,624.4499999999998,51,0.002751996546514138
22999,TRAVEL CARD WALLET RETRO PETALS,1489.0,623.9399999999999,88,0.0047485430606518456
79163,BLACK CHAMPAGNE GLASS,1517.0,621.8700000000001,33,0.001780703647744442
22618,COOKING SET RETROSPOT,66.0,621.6600000000001,25,0.0013490179149579107
23224,CHERUB HEART DECORATION GOLD,719.0,620.4499999999999,59,0.003183682279300669
85135C,RED DRAGONFLY HELICOPTER,78.0,620.1,49,0.0026440751133175048
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1245.0,618.3500000000001,103,0.0055579538096265915
79066K,RETRO MOD TRAY,739.0,618.1299999999999,110,0.005935678825814807
22615,PACK OF 12 CIRCUS PARADE TISSUES ,2022.0,617.8399999999999,69,0.0037232894452838335
84581,DOG TOY WITH PINK CROCHET SKIRT,164.0,615.76,70,0.00377725016188215
22715,CARD WEDDING DAY,1506.0,615.24,98,0.0052881502266350095
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,917.0,613.7799999999999,166,0.008957478955320527
23216,LAUREL HEART ANTIQUE GOLD,518.0,613.51,40,0.002158428663932657
22701,PINK DOG BOWL,436.0,613.24,52,0.002805957263112454
22393,PAPERWEIGHT VINTAGE COLLAGE,485.0,612.28,49,0.0026440751133175048
21424,WOODLAND STORAGE BOX LARGE ,227.0,612.05,22,0.0011871357651629614
23453,OVAL  MINI PORTRAIT FRAME,315.0,611.8500000000003,46,0.0024821929635225554
85141,JARDIN ETCHED GLASS FRUITBOWL,119.0,611.6499999999999,38,0.002050507230736024
22450,SILK PURSE BABUSHKA BLUE,183.0,610.6500000000001,52,0.002805957263112454
23492,VINTAGE JINGLE BELLS WREATH,74.0,610.5,26,0.001402978631556227
23070,EDWARDIAN HEART PHOTO FRAME,147.0,610.0500000000002,33,0.001780703647744442
21054,NURSE'S BAG SOFT TOY,68.0,608.5999999999998,27,0.0014569393481545436
21195,PINK  HONEYCOMB PAPER BALL ,417.0,607.8600000000001,24,0.0012950571983595942
22481,BLACK TEA TOWEL CLASSIC DESIGN,692.0,607.74,84,0.0045327001942585795
21769,VINTAGE POST OFFICE CABINET,11.0,607.6500000000001,2,0.00010792143319663285
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,676.0,606.2799999999995,44,0.0023742715303259228
22533,MAGIC DRAWING SLATE BAKE A CAKE ,1740.0,605.52,78,0.004208935894668682
21628,TRIANGULAR POUFFE VINTAGE ,43.0,605.4499999999999,16,0.0008633714655730628
21894,POTTING SHED SEED ENVELOPES,471.0,604.48,71,0.003831210878480466
21126,SET OF 6 GIRLS CELEBRATION CANDLES,487.0,604.19,67,0.0036153680120872005
22981,PANTRY APPLE CORER,435.0,601.9499999999998,72,0.0038851715950787825
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,120.0,601.22,47,0.002536153680120872
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1171.0,599.7900000000001,110,0.005935678825814807
85177,BASKET OF FLOWERS SEWING KIT,774.0,599.7599999999999,42,0.0022663500971292897
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,554.0,599.74,52,0.002805957263112454
22520,CHILDS GARDEN TROWEL BLUE ,705.0,599.25,105,0.005665875242823225
85199L,LARGE HANGING IVORY & RED WOOD BIRD,925.0,598.3700000000001,65,0.003507446578890568
23282,FOLDING BUTTERFLY MIRROR IVORY ,735.0,597.7799999999997,100,0.005396071659831643
22228,BUNNY WOODEN PAINTED WITH BIRD ,851.0,597.3099999999998,93,0.0050183466436434275
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,287.0,596.96,27,0.0014569393481545436
22389,PAPERWEIGHT SAVE THE PLANET,329.0,596.9100000000001,36,0.0019425857975393912
16225,RATTLE SNAKE EGGS,760.0,596.8399999999999,75,0.004047053744873732
23471,SIX DRAWER OFFICE TIDY,64.0,596.0,26,0.001402978631556227
84789,ENCHANTED BIRD PLANT CAGE,180.0,595.8000000000001,43,0.0023203108137276065
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,243.0,595.6500000000001,28,0.00151090006475286
23124,18PC WOODEN CUTLERY SET DISPOSABLE,503.0,595.15,24,0.0012950571983595942
21643,ASSORTED TUTTI FRUTTI MIRROR,490.0,594.26,31,0.0016727822145478093
22893,MINI CAKE STAND T-LIGHT HOLDER,1464.0,591.84,65,0.003507446578890568
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,865.0,591.25,26,0.001402978631556227
22862,LOVE HEART NAPKIN BOX ,139.0,590.75,45,0.002428232246924239
84660C,PINK STITCHED WALL CLOCK,639.0,590.5700000000002,27,0.0014569393481545436
23018,LARGE APOTHECARY MEASURING JAR ,50.0,587.2,20,0.0010792143319663286
84754,S/15 SILVER GLASS BAUBLES IN BAG,502.0,586.46,36,0.0019425857975393912
22133,PINK LOVE HEART SHAPE CUP,702.0,585.7799999999997,60,0.0032376429958989855
23520,EMBROIDERED RIBBON REEL RUBY ,165.0,585.63,30,0.0016188214979494927
84509B,SET OF 4 FAIRY CAKE PLACEMATS,156.0,585.0,48,0.0025901143967191884
22106,MIRROR MOSAIC HURRICANE LAMP ,286.0,584.9000000000001,12,0.0006475285991797971
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,443.0,583.2499999999999,40,0.002158428663932657
21883,STARS GIFT TAPE ,1368.0,581.0600000000003,93,0.0050183466436434275
22163,HEART STRING MEMO HOLDER HANGING,626.0,580.9399999999999,49,0.0026440751133175048
22021,BLUE FELT EASTER EGG BASKET,350.0,577.4999999999993,64,0.003453485862292251
22684,FRENCH BLUE METAL DOOR SIGN 9,462.0,576.9,60,0.0032376429958989855
22786,CUSHION COVER PINK UNION JACK,108.0,576.6399999999999,37,0.0019965465141377078
22448,PIN CUSHION BABUSHKA RED,187.0,576.31,34,0.0018346643643427584
85144,JARDIN ETCHED GLASS CHEESE DISH,219.0,575.4499999999997,40,0.002158428663932657
21143,ANTIQUE GLASS HEART DECORATION ,295.0,575.2499999999999,26,0.001402978631556227
85125,SMALL ROUND CUT GLASS CANDLESTICK,127.0,574.75,18,0.0009712928987696956
22279,POCKET BAG BLUE PAISLEY RED SPOT,477.0,574.6600000000001,46,0.0024821929635225554
40001,WHITE BAMBOO RIBS LAMPSHADE,755.0,573.7099999999999,35,0.001888625080941075
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,1322.0,572.2600000000001,61,0.0032916037124973018
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1222.0,569.36,85,0.004586660910856896
22339,CHRISTMAS TREE PAINTED ZINC ,2283.0,569.2900000000001,51,0.002751996546514138
22035,VINTAGE CARAVAN GREETING CARD ,1394.0,569.02,87,0.004694582344053529
22396,MAGNETS PACK OF 4 RETRO PHOTO,1176.0,568.76,107,0.005773796676019858
21627,ELEPHANT CARNIVAL POUFFE,38.0,568.0999999999999,24,0.0012950571983595942
21171,BATHROOM METAL SIGN ,424.0,566.8,60,0.0032376429958989855
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,258.0,566.5500000000002,19,0.001025253615368012
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,506.0,566.5,10,0.0005396071659831643
21684,SMALL MEDINA STAMPED METAL BOWL ,752.0,565.2099999999999,36,0.0019425857975393912
85032C,CURIOUS IMAGES GIFT WRAP SET,595.0,565.1000000000001,84,0.0045327001942585795
22288,HANGING METAL RABBIT DECORATION,452.0,565.0,39,0.002104467947334341
22266,EASTER DECORATION HANGING BUNNY,1860.0,562.6999999999999,78,0.004208935894668682
22067,CHOC TRUFFLE GOLD TRINKET POT ,385.0,562.53,48,0.0025901143967191884
22096,PINK PAISLEY SQUARE TISSUE BOX ,1357.0,561.75,109,0.00588171810921649
23428,IVORY RETRO KITCHEN WALL CLOCK,70.0,559.5000000000001,26,0.001402978631556227
35651,VINTAGE BEAD PINK SCARF ,330.0,557.1,33,0.001780703647744442
84912B,GREEN ROSE WASHBAG,148.0,555.0,46,0.0024821929635225554
22999,TRAVEL CARD WALLET VINTAGE LEAF,1320.0,554.4000000000002,97,0.005234189510036694
21289,LARGE STRIPES CHOCOLATE GIFT BAG,443.0,553.75,19,0.001025253615368012
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,352.0,553.5799999999999,42,0.0022663500971292897
22525,CHILDRENS GARDEN GLOVES PINK,458.0,553.5,52,0.002805957263112454
22272,FELTCRAFT DOLL MARIA,194.0,553.0999999999999,46,0.0024821929635225554
22129,PARTY CONES CANDY TREE DECORATION,690.0,552.1800000000001,28,0.00151090006475286
23456,MEDIUM PARLOUR PICTURE FRAME ,136.0,550.0000000000002,34,0.0018346643643427584
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,436.0,548.63,81,0.00437081804446363
37327,ASSTD MULTICOLOUR CIRCLES MUG,1374.0,547.98,45,0.002428232246924239
85019A,ROMANTIC IMAGES NOTEBOOK SET,409.0,547.25,28,0.00151090006475286
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,554.0,546.88,93,0.0050183466436434275
23549,WRAP BIRD GARDEN ,1300.0,546.0,51,0.002751996546514138
84519B,CARROT CHARLIE+LOLA COASTER SET,425.0,545.99,91,0.004910425210446795
85103,SILVER T-LIGHT SETTING,91.0,545.45,6,0.00032376429958989856
35810A,ENAMEL PINK COFFEE CONTAINER,602.0,545.3800000000001,52,0.002805957263112454
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2244.0,545.1600000000001,62,0.0033455644290956185
23381,PACK OF 12 VINTAGE LEAF TISSUES ,1474.0,544.6200000000001,64,0.003453485862292251
22825,DECORATIVE PLANT POT WITH FRIEZE,70.0,544.5,25,0.0013490179149579107
85172,HYACINTH BULB T-LIGHT CANDLES,1296.0,544.32,40,0.002158428663932657
22258,FELT FARM ANIMAL RABBIT,722.0,543.94,36,0.0019425857975393912
23069,EDWARDIAN PHOTO FRAME,87.0,543.75,31,0.0016727822145478093
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,33.0,543.3499999999999,22,0.0011871357651629614
20986,BLUE CALCULATOR RULER,459.0,543.01,58,0.003129721562702353
21159,MOODY BOY  DOOR HANGER ,1108.0,542.3599999999999,108,0.005827757392618174
85176,SEWING SUSAN 21 NEEDLE SET,626.0,542.2399999999998,75,0.004047053744873732
21948,SET OF 6 CAKE CHOPSTICKS,417.0,541.82,54,0.002913878696309087
18098C,PORCELAIN BUTTERFLY OIL BURNER,193.0,540.5499999999998,36,0.0019425857975393912
20702,PINK PADDED MOBILE,127.0,539.75,40,0.002158428663932657
22514,CHILDS GARDEN SPADE BLUE,260.0,537.0,75,0.004047053744873732
23454,THREE MINI HANGING FRAMES,129.0,535.3499999999999,44,0.0023742715303259228
22821,GIFT BAG PSYCHEDELIC APPLES,822.0,534.6600000000001,66,0.003561407295488884
20772,GARDEN PATH JOURNAL,218.0,534.46,46,0.0024821929635225554
20767,BLUE PAISLEY JOURNAL ,214.0,534.3199999999999,58,0.003129721562702353
21205,MULTICOLOUR 3D BALLS GARLAND,209.0,532.95,48,0.0025901143967191884
23324,RUSTIC STRAWBERRY JAM POT LARGE ,261.0,531.8400000000001,33,0.001780703647744442
22246,MAGIC GARDEN FELT GARLAND ,266.0,531.7799999999999,35,0.001888625080941075
21208,PASTEL COLOUR HONEYCOMB FAN,873.0,531.69,56,0.00302180012950572
21448,12 DAISY PEGS IN WOOD BOX,322.0,531.3000000000002,62,0.0033455644290956185
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,193.0,530.9499999999999,34,0.0018346643643427584
23473,WOODLAND SMALL RED FELT HEART,665.0,530.8299999999998,43,0.0023203108137276065
22249,DECORATION WHITE CHICK MAGIC GARDEN,629.0,530.4900000000002,75,0.004047053744873732
22136,LOVE HEART SOCK HANGER,333.0,530.25,50,0.0026980358299158215
22709,WRAP WEDDING DAY,1325.0,528.5,39,0.002104467947334341
21633,SUNFLOWER DECORATIVE PARASOL,87.0,528.45,14,0.00075545003237643
22599,CHRISTMAS MUSICAL ZINC STAR,1489.0,528.2099999999999,70,0.00377725016188215
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,69.0,527.85,1,5.3960716598316424e-05
21822,GLITTER CHRISTMAS TREE WITH BELLS,573.0,527.6500000000002,58,0.003129721562702353
21747,SMALL SKULL WINDMILL,437.0,527.53,42,0.0022663500971292897
85130D,BEADED CRYSTAL HEART PINK LARGE,552.0,526.38,51,0.002751996546514138
22707,WRAP MONSTER FUN ,1250.0,525.0,47,0.002536153680120872
22482,BLUE TEA TOWEL CLASSIC DESIGN,448.0,523.52,48,0.0025901143967191884
20785,FUSCHIA RETRO BAR STOOL,14.0,523.3000000000001,5,0.00026980358299158214
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,352.0,522.74,35,0.001888625080941075
75131,METAL TUBE CHIME ON BAMBOO,488.0,522.5600000000001,13,0.0007014893157781135
23499,SET 12 VINTAGE DOILY CHALK ,1244.0,522.4799999999999,93,0.0050183466436434275
37475,SET/4 COLOURFUL MIXING BOWLS,56.0,522.16,29,0.0015648607813511764
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,328.0,522.0,33,0.001780703647744442
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,167.0,520.6500000000001,27,0.0014569393481545436
22269,EGG CUP NATURAL CHICKEN,840.0,520.48,87,0.004694582344053529
84816,DANISH ROSE BEDSIDE CABINET,13.0,519.3499999999999,10,0.0005396071659831643
85049H,URBAN BLACK RIBBONS ,447.0,519.22,73,0.003939132311677099
23451,SQUARE MINI PORTRAIT FRAME,268.0,518.9999999999998,44,0.0023742715303259228
16235,RECYCLED PENCIL WITH RABBIT ERASER,2629.0,518.1899999999998,80,0.004316857327865314
20832,RED FLOCK LOVE HEART PHOTO FRAME,1010.0,517.6800000000001,55,0.0029678394129074035
22264,FELT FARM ANIMAL WHITE BUNNY ,1391.0,517.0699999999999,40,0.002158428663932657
22642,SET OF 4 NAPKIN CHARMS STARS   ,253.0,516.8000000000001,43,0.0023203108137276065
20932,PINK POT PLANT CANDLE,189.0,516.2500000000001,22,0.0011871357651629614
22543,MINI JIGSAW BAKE A CAKE ,1434.0,515.77,39,0.002104467947334341
85187,S/12 MINI RABBIT EASTER,324.0,515.3999999999997,58,0.003129721562702353
22233,JIGSAW RABBIT AND BIRDHOUSE,540.0,514.7,77,0.004154975178070365
22584,PACK OF 6 PANETTONE GIFT BOXES,226.0,513.9100000000001,14,0.00075545003237643
23016,GLASS TWIST BON BON JAR,69.0,512.85,19,0.001025253615368012
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,976.0,512.8000000000001,90,0.004856464493848478
22495,SET OF 2 ROUND TINS CAMEMBERT ,241.0,512.2300000000001,65,0.003507446578890568
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,241.0,511.35,25,0.0013490179149579107
21317,GLASS SPHERE CANDLE STAND MEDIUM,95.0,510.75000000000006,26,0.001402978631556227
21926,RED/CREAM STRIPE CUSHION COVER ,414.0,509.9,60,0.0032376429958989855
22521,CHILDS GARDEN TROWEL PINK,598.0,508.29999999999995,94,0.005072307360241744
22719,GUMBALL MONOCHROME COAT RACK,463.0,508.0700000000001,34,0.0018346643643427584
23060,HEART BEADED TRELLIS DECORATION,244.0,507.52000000000004,39,0.002104467947334341
21784,SHOE SHINE BOX ,51.0,507.4499999999998,38,0.002050507230736024
35001G,HAND OPEN SHAPE GOLD,156.0,506.58,24,0.0012950571983595942
22232,JIGSAW TOADSTOOLS 3 PIECE,623.0,506.42999999999995,61,0.0032916037124973018
35971,ROSE FOLKART HEART DECORATIONS,423.0,504.64,53,0.0028599179797107704
23219,LAUREL STAR ANTIQUE SILVER ,404.0,504.6,49,0.0026440751133175048
35599B,BLACK CHRISTMAS TREE 120CM,209.0,503.85,23,0.0012410964817612777
21925,UNION STRIPE CUSHION COVER ,403.0,503.75,65,0.003507446578890568
22317,FIVE CATS HANGING DECORATION,171.0,503.37,39,0.002104467947334341
85104,SILVER GLASS T-LIGHT SET,196.0,502.48,14,0.00075545003237643
23139,SINGLE WIRE HOOK PINK HEART,406.0,502.38,22,0.0011871357651629614
22068,BLACK PIRATE TREASURE CHEST,432.0,502.38,81,0.00437081804446363
22420,LIPSTICK PEN BABY PINK,1198.0,499.9100000000001,84,0.0045327001942585795
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,173.0,498.5300000000001,49,0.0026440751133175048
22050,PINK PAISLEY ROSE GIFT WRAP,1225.0,498.5,40,0.002158428663932657
21383,PACK OF 12 STICKY BUNNIES,765.0,497.25000000000006,77,0.004154975178070365
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,355.0,497.21,51,0.002751996546514138
85169A,IVORY LOVE BIRD CANDLE,502.0,496.72,48,0.0025901143967191884
79067,CORONA MEXICAN TRAY,143.0,496.25,18,0.0009712928987696956
23398,HANGING HEART BONHEUR,587.0,495.8299999999999,57,0.003075760846104036
23528,WALL ART SPACEBOY,156.0,495.48,21,0.0011331750485646449
21264,WHITE GOOSE FEATHER TREE 60CM ,254.0,495.2999999999999,42,0.0022663500971292897
22820,GIFT BAG BIRTHDAY,761.0,494.83000000000015,45,0.002428232246924239
22116,METAL SIGN HIS DINNER IS SERVED,505.0,493.3900000000001,90,0.004856464493848478
85017B,ENVELOPE 50 BLOSSOM IMAGES,947.0,491.55000000000007,74,0.0039930930282754155
